Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
336;175038392696622534079949581997547296751141261283190721545141551758854027474784141224762278208461206139;0.0018396130;0.0004529210;0.0000002850
337;329418186048759570222378371607548590402199417209460528322352354641320500961814762107557985275344483443;0.0013419440;0.0004555530;0.0000003200
338;653810026526900929682061544264125326221477918656015755116717086192914490560390902144573139089327095193;0.0006934490;0.0004873280;0.0000002800
339;2039147921780325516398900906578695250745664309021797098177218191075595460475624871064575633623041786721;0.0005024160;0.0004573610;0.0000002970
340;3080433627064447425512323724140565419565715020461060771148125250412395311896498492527326570249997569021;0.0003768030;0.0004555990;0.0000002800
341;6666297718953322116993942767433170228120869328931722215859726944885971285659794016908076850862865140807;0.0010572450;0.0004618950;0.0000002810
342;9308194715141323879538673432563285024705415317451707732926877440786654876377695115116039273478011193749;0.0005099070;0.0004643330;0.0000003250
343;31209923076701505327185931963945139678276057281033698471914152214736223873093352605895464026908603138573;0.0024705010;0.0004858620;0.0000003390
344;62362907837945920648906891069386754274027384396101853313652306723764965394709247404563703917454758321307;0.0010072880;0.0004605710;0.0000003120
345;113752122745946416332611383908418630181254042564968895780355569245694963251813494954303752171249694587907;0.0011946770;0.0005331440;0.0000004450
346;148495480457640451868104518700188956734447827395848359109880429436722996839255600773335920461290592405841;0.0037359050;0.0004682190;0.0000002980
347;449259750727461694463298145106827780278680787190418519389685238709409156039540020181212359698723409936869;0.0005870840;0.0004695130;0.0000003100
348;1040865517288349179269651021635440428343553501353466848345340196369964157084828289629759356654319830219849;0.0014219530;0.0004930110;0.0000003080
349;1610708710518361331652508922366336592262689433443768101156754693706940604456935391962077316260798252837703;0.0016441630;0.0004701420;0.0000002840
350;3911321141012012169537746281188243402459002010662167984959064665552630084112269202630739237126514173341841;0.0010574010;0.0004717750;0.0000003120
351;5470544120301328049574839520772045463298746255245769519060006391376069191751172314691124666864118022649977;0.0006222370;0.0004699150;0.0000002830
352;14365827234160717596574060031672548346533445267974406266016022596814827944785841433572970951622628313517731;0.0006838910;0.0004785560;0.0000002970
353;32611349016895548282712606636387895885523376452692272142518930254598510587255542704428725313450315100345553;0.0022129950;0.0004829230;0.0000002920
354;39473021887109591867307534478976854905346791593488713420963938774924290635006419842950485345843465880251273;0.0037543590;0.0005168630;0.0000003900
355;114416059395561304043097685064152195941239024615825254248482762169069225714717792652208316274332416026798897;0.0005091580;0.0004809670;0.0000003120
356;269455355115084096473853247694048671190685012143886533354652698375646692764584097131991802058015189807225877;0.0006149250;0.0004794030;0.0000003550
357;465909988883612719059542139054469303068091919303741992521408566529103247997827327437845227245801073971059067;0.0007200180;0.0004846980;0.0000003120
358;736952222193196807985679433046170126057334366243437340575840990791948985470577475957707849065815680107248093;0.0006691180;0.0005084280;0.0000003150
359;1391046220819511920510285837093750422577286702910200815571942503050978351987220285047924044526596836425224011;0.0025180800;0.0005179480;0.0000003750
360;4056512803829812936428387230816992144842896925385534365520769109269498250971893115212539386137572099518850419;0.0013168790;0.0004824750;0.0000003010
361;5624062900865352235444426116909323661440545191160646450817306998554364151211496606166086241310125994750802231;0.0015021540;0.0004834670;0.0000002910
362;18772099939308367005406489233468430332656797177102286029836983578525651242134609353079067635472170973543459769;0.0015091540;0.0004864570;0.0000002880
363;29094240202810561135778024050805829883764652215760973984243190485569953113961285677497528166506277561586698381;0.0009618350;0.0004871270;0.0000003580
364;59098799955099170011804909811969844412959698621376818248294772929097436324843974427084741175504741865354378369;0.0026741950;0.0004985790;0.0000003310
365;91380922858851610700551984023328609436470930153897501937778186844952046918088907231852784087291867907312950163;0.0005530490;0.0005297150;0.0000004040
366;204573473616325116096382532322630008063960536475822015365744071323400281379390579798596648620184248377237564443;0.0034411810;0.0004887800;0.0000002990
367;395812828052719957697342496802161546861561512312982317977215691585681744554305415489905447161616519786978833753;0.0021201310;0.0005645320;0.0000005320
368;897284264428839751435360031065024290911294980435991027423615850503424482844068472243055186640782582820062714349;0.0005469470;0.0004989680;0.0000004030
369;1470984987562296998050232165099178080851897712493399052817187351313994925366483377826598444444730394683784053279;0.0038173010;0.0004919640;0.0000003090
370;4362927886589273321133255722920887218655146653216587245195136262242228951243875842319144367432168866419629887591;0.0009669770;0.0004936020;0.0000003080
371;5684307260899448263039464013248751696654886277275106856398162682692993173513563836996838067329304640609906792413;0.0021508190;0.0004923400;0.0000002950
372;13330040140187867235428109338017944230011480377068893504266782857081587161188797985382352553582919709683392044407;0.0012733310;0.0005220180;0.0000003720
373;33659372130962331287145609289783357747090240149653792879089874797767453132253123587789294758657232262233920051263;0.0007376880;0.0004936520;0.0000003050
374;54506839901832498787735810598204162850902625890416305134968235549996098459829122092139692680819400876930402660587;0.0005579230;0.0004950860;0.0000002760
375;92939917992083974248103502218368994531722206234295674361562551271652646424952619570665987230517072755218297426697;0.0007024180;0.0005339470;0.0000003630
376;206597828165248727966733167199604852919250653964532929051104179309645851415305074551783998593838951973193013717127;0.0020171270;0.0010275500;0.0000017440
377;445290971431926753391306647697712108543375831186264584516327518426245115510350201714130071250731135482517047968941;0.0019449900;0.0011320660;0.0000012930
378;844679170364733914284520161939435884254137357780755447846432046029907494567623975523816344172035451407898239308787;0.0010751510;0.0005443150;0.0000004220
379;1988290548236405680138776526304267387828151682905299527433804945923049730879276850266395632217285612932964335305283;0.0005057830;0.0005477350;0.0000003780
380;2710415827853183904850758001469181742857331780209306080271085698153723579747484967111816888957902612570065067225873;0.0021050570;0.0005553060;0.0000003880
381;5399284832278098574990439831507329143943776167439200149779174609431439627280130586515897675447235225673394421041623;0.0011858850;0.0005674470;0.0000004410
382;13428036715156903316588396843116411141067965325858908410362362772995953065717164198046832194212294749492753130972999;0.0014489810;0.0005939190;0.0000004660
383;28971466984100571453080630628783164072551624250843758947991745100507862437153131092696860442275513122985159250903561;0.0015373270;0.0006834900;0.0000006390
384;44751043997597566901069009127228262010738089425747727047890708760058199469581839950177691509240154796720431741779541;0.0058737400;0.0006236750;0.0000005690
385;135027930849690906327440162013037573218764570688300081349937665459475184793555587391286136889721336819270822551773559;0.0010759560;0.0006586350;0.0000007270
386;297363702870639976939694775107090138741679791926347435294049551812336529736534384451472011272871913564005892738981793;0.0013662730;0.0006526300;0.0000006460
387;589133066194716672051262521849500497082729189317474659265880908303922489668870076284698376449645837197792609340585767;0.0015254030;0.0006530240;0.0000008110
388;704810142464759648235322664519323894130782849604086419422927765044362682324998202912662430380500910501233535692624563;0.0019614210;0.0006600910;0.0000004320
389;2204413266235234975594580977383844360202970052358631606315463657227170775826070102641003388651972545894495909593316451;0.0014604320;0.0006663940;0.0000005200
390;4804842560539950129597243365183869571293719271878301779456301320090738733029527194690815426034338887412086576584832147;0.0029854980;0.0006526840;0.0000003370
391;7292595362620471884070385618573845523192800785910628686780590356833289630571321453666915055343095824415635533700468209;0.0012324710;0.0006131370;0.0000003070
392;19063762648131462887808601111526645066212101573575923265784247601514565208784824600317929609763615798827196524651687803;0.0039796110;0.0006176220;0.0000003080
393;39996989753478567821362585921860153561220069148536182367545332842129785780791963945480269515410455436877537338257636091;0.0015140440;0.0006172700;0.0000002900
394;79212550333019309881024755500775608597510020878182867207290704127503811240602809599103567685883304049999391941295383637;0.0047557260;0.0006214970;0.0000003130
395;120967911577941012582681706423375118432700354877978284097265881830862601449590118361354515433729521873410650717621940107;0.0010646760;0.0006853730;0.0000003430
396;173790090977944187499686402528016908843575995051727846264537591328035935070474808348775229075585804625163420765719081533;0.0021455320;0.0006233800;0.0000002860
397;636969674196832367208136691354892124098754352409772204334012725626175975900649840607654936873004538643902789705470195067;0.0035013920;0.0006720450;0.0000003200
398;739526696099875512758165285831463714567999112978276725880325251938616860979072854752431971999968483685699999320899545043;0.0053806510;0.0006428710;0.0000004670
399;2276476235667348552862566838903864538495899289879403387998145970400395019839382062610121617802653849526676683422663487163;0.0016573540;0.0006664680;0.0000003580
400;4723364148218847905359805075132076669623045567822636573681332055432823839184174191935418517539179340324423084883641433637;0.0008064330;0.0006532490;0.0000002870
401;8965085302141626143536799130733899819199973153652006493336009165461242378302054303186563685859460199372003364260459358927;0.0010505870;0.0006318250;0.0000003400
402;13805730209161414548817873587913229767386514776948078686895230708275462645747211760450189383292831047605796887757309715331;0.0014659140;0.0006254220;0.0000002960
403;25702084486724209419260024159911568567121376423286049466700260618721966897860779390482171799833975292533615216627776897127;0.0008297080;0.0006756300;0.0000003120
404;79841178085927178878450932651429074464575212344132030303832742982275573199854928393212497246055752518614171168651542819183;0.0034514700;0.0006317590;0.0000003940
405;85700361849258885155529554865755954018656009050709248388217502637337393548434559374843334399321072257464455700789919185333;0.0022968180;0.0006325860;0.0000003220
406;284240588629577957334858777884924553794653463592118925120819829889770270666827442975366199558080339519499018806499417640537;0.0022062430;0.0006664370;0.0000004670
407;648182495123394752174214945339150345328633126565268162030665867602101801398886013695433373754904490984717376393694790884543;0.0010040980;0.0006365900;0.0000002890
408;817257696609201406064083625582851224998387831286315104568622448922413952920435406281189291653292694859847370104760183605131;0.0021244080;0.0006585140;0.0000002920
409;2542042519583533390242342939793640082146602338442694829340808215611605836307312307178466787116368537887462435863199154057871;0.0055425670;0.0006562580;0.0000003080
410;4224330772637968870834553087898930874819790387037846094980558445415319811923206240221521193811634862893252664032940619217331;0.0022819130;0.0006390390;0.0000003570
411;9380015962711092933742868456202714297531849282999343615229819520506072481157683956278554774317154528687512832846626986854113;0.0060457080;0.0006651760;0.0000003790
412;14485529675603967176428019231948043946169858878845683870330940852579441161715817387590226450788344359325103758714070582847711;0.0010235720;0.0006425550;0.0000003050
413;39446848793369543509508349301535434734748058488392717427612282718448461647546885976951032536456841929133217968290386369855233;0.0029892720;0.0007647990;0.0000005050
414;49988581820241968685266434009879588196963281205432624012882298816215052072312692022817976320939222012966385308934892024967109;0.0061798390;0.0006496070;0.0000003490
415;162047219510280691069599405307821956351882890128795207250619143004658268554588438068892633055183164816031789588984392839128993;0.0016921340;0.0006564010;0.0000003250
416;315738061023257301578226518490553859927041044699262204890975419993926471049516080785520880171783168731258847780586933802968637;0.0021165310;0.0006704950;0.0000003010
417;627495007858885406918147372251051583343586957684095813418204550125022918910123254005428542983173648957607006114858851678616253;0.0020046700;0.0006648710;0.0000002940
418;1240722257247606912881912723671531437314501525118979852411239529135205693795541189849860845268353240082312390625116318129143181;0.0045725000;0.0006668920;0.0000003960
419;2256723698138845708933591775919302170428242344414292463373388324270505813299261303737920107330746028639572326112458804785011853;0.0036720570;0.0006654760;0.0000005030
