Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
2050;170933235763098752769276855557717239007671015239731448485421008703519098040252103708028540647679434289324746511037951683467951243801602783443042213426532358359929813947593286114592912254455178434527878198450131048089264187459150516767647829084848260617860641218729331294064801348865618431687571764052473356223000856420996254772681104430122216374693464937714966674908518834563941539475368517249629756777077702056406745430272699341180232814514573681674452009670849434528426251881223871045541262653654016042576125981787482280521916318299270134443476609408579061032259639018870056308193909031426385834647493734518441732111;0.1576229710;0.0452582600;0.0000014300
2070;147739197036796560307814673082782915647037664912337558041391260394738265741791200302819111502248543015324094287895435946532073904129006339018079717852101757685500793133017612525474551304666332504020022961355124307649173406206956586113759339019057777695973877628038274008905336715372200181083185868600092604372459645624807776641188928296361765248702046668701790927130224856480341655793881970833615362672690277074465784862800785449980604710344104450452813427608222371278861953472794675153869922900893199264893738327787097706520677184041281159739866559479418125294559741303437189075680261690519285677975919051940597755172210871;0.0958457430;0.0446686240;0.0000014800
2090;147592508538133600636852523851256588205546959195841542907758269989316141089217040072502216421828966280720956263186729856017236660187640157728686211888618304282373892597976294163755266387053973681871329275563787476145382989653485049662398673623800965401740554866685585558616635578083167470285411568589061799220528620983914322320787703571962125391705625305598999701365139944068332113075672074984335955026613236844926451127296416611640020483060394266636475725510259932196152009615296381622901349111830388580950555602845009023715542574267837317007100729048552622651220792515812993443611448090475864848223855994397053249532935075631331;0.0849244190;0.0445212060;0.0000011030
2110;209156176779376908246344691632738836954876994624108805439680012755269387992950912622811528984141067006510687736377393101813480838502738693729793744746666192890542409923682253608331771529288840815321380884827564950375478157151185555314274846913036122987021057463442132165221770742701289324952765770056770834357826024243553380533981481825472790687124860597815809096012794746416123654797699849672186746583770672682111462353938955119030768248621567805095282423578605016857241392194468709598216559453133642988836974739919485243899554847279189519313856709912436241841024201125090737177764607347885719168663953555092466392443006835042993968273;0.3221444190;0.0429927710;0.0000007950
2130;156705162114540797515330331239755635758305929891866702242045743031529562871176030125305876136769253549180868670612183698190786967781264397906712324055214332282750679542987655352979907241612618357438759675023918184660400070820709045739763701873686428583340512158618315427109392789756967201623602144209066344296854741855175756670615428735288294581637220721375821194308396247701997223800173661929600555225251225084756455355154531373590128715943418029529098343994236598066173304614388196351829263524503575947663328006274712494735275784523973498618341270712230607235747839565001019951055350011724164915259388067248082390173437803523293330604137699;0.3636367330;0.0452647740;0.0000007700
2150;286267119317262142111411256088977874897114404391420112042841004489264044737657360515484022613576459200723807900293139417151339011737341227064791085973352719693370397927733584302378588810575287816386707114690131435307426731273207069150130542439626085395798453155309902456614404777404852707571467287469803257590515516874636495512880090319466256851140641258703431941371496718025976544843375561810456760627920452942682673864247109858824088921956155254797005385241553079562389703682839910008755166553296400571749530122727990159200746995758309574522739206846014374223406887985704194457952910865510629981716190764233151605696241711189254346199069346781229;0.1673962670;0.0456715720;0.0000010370
2170;218809087257120750631080204468700850332110980335009936850797250376463664915612467147069917145037825607987633089979228064586713861603720663376566926543770365434390787844347716284654845679719593259473795420984269295096814654313541357804540276154691407490568055942796465744046469968496684572576093665637190380766184612701715822230603703063624708523075747165725434786744246430927068685228469278212863471641380412654506982505000624159926282073544703390189715963567899255724471866588196955439852982891702835809117502914238616933389354400864907254885645940214554480530731340804164622364733986659311751726586176365725677308365449240245904571984288361941835604083;0.1314287850;0.0473261220;0.0000014960
2190;252052969517837780087903452004872732934272702156372558323319464998806645358024737257814335610820855685181397556129786465501375186731956833785975362506195531043044797795721272535769634264681029364386863055108467068751214965962863254538375298759354035531016465778232657682991186305717365742494103675455629828871407027571153092183274325180490625494555851450125763486803633485820972748482401579665733204216217708509633847002237582668406522753153464317856306578484597451897476037562380876292956110180074828221890268772505166434051213929697028382612192503017371524545838111279742196548308683561048890485350608826903650176927801959267503883113784974894477259387517313;0.1494656930;0.0494312150;0.0000007070
2210;361673262816789411119985178867036938133580643114011617649848278598600327875695039026526777271424147583305163828255212823801575400102658102264297060325218470283271669798344246859850425054373699669098085568411233081618296790722508534122487110702771270444908985990696670582460959935506102823405952244861907442789652977976665409088991116557316323532328160936191696814476913779054290890241994609522912532066331103747092894586180099115862604340077951731633868508082396441133536886489412760936537210396462400901264769290692030170627527043583778472021673817145982717520879260961833298363253217774234675544998756356930587489941641259872764285489780840444232275819517124268761;0.3806735370;0.0527882530;0.0000013610
2230;274731489022923523455279505507091749282146048206314817210751873622029473904773754212918958760460958135858661727813212211745164816701817708526414893343660938272608812763642406038182597607378519443008136869963402619934432855007580567692079458750245045438116417119134529573999105590567145274273640374783614551416229890981220473077040672839433373360030010330247788447744558612090851459824645691274950633098417850962032722967275046576314748154727549464366704657523778325530166563171793658093702840553269895957675820718849603831682326432455892814030294818933943607663482221955625173098140406699095995456868772429425078211515041078023143423499787701694751583550788687167935952391;0.6788048390;0.0530502460;0.0000014810
2250;370774656561928027618185099840265334725930435446588590868565602846955601763048391878358822649490131381110287607678063714928971407765710059722279452645788734467990760587418059758218694396680054781721431812105548662742343844596978995534020156960395239002152521212590985593127361803549850693425507107261854980926750770466849481758827123466188537326561022377208066984822328001335920526096652882776887651644009298403397708860747002340512375361080541962846153882141279334188747960584019671015863703608171922205907151588409352154247652759234360309327268420292478748453642881276392060485408620708592769050993164091922758026108683666849567854780022258205008758382956859062694845576670837;0.5758067800;0.0564904780;0.0000016640
2270;370027044686000124338412612874497765123569114127803855152426607898215270778989942638633406589129368364382198658893208014026618277652852592879767535900707956326461489988529446232342015363556477253666854154972783308804106186667255547330610242039169226196991710206251566899297368504027212707863236898501911107140983050351604092099299320324931661326217534324906471689359413577837587029412231810108526858976848538965989355666367996073471514550529555176119257586160674472272548358679588799064634558284996755734175801547031885211294727358633016975291976489038399223188567303726786658863133382563528459227331086943488111859895078923237338046451540653180487970017460588635182947247145173211757;0.0974328300;0.0564642890;0.0000009730
2290;232001066935556005368572490409039676311328583327636930867966090643914974139806554662024534153370809959775722000557764962990143306664940549214508504577688530515933446646869786387053248728332399266245395757133000390380962578175476613132339492700836241311607452629800594330316997769525305262645653787351148988913512938107971976968619404381474663045078122695583325995229930446051620450261471418103534101634987784644067337322683580524414837295886965602188647748961485324772397642354206952620792243356972452318088525671108358133862281964499170961156507026361049007459410282892235628403045000894144200785417211208204002139164995464660345070054518354730448967911504659617871110308375937679418358283;0.0238754090;0.0557097670;0.0000015530
